marka;model;rok_prod;paliwo;przebieg;pojemnosc;skr_bie;kolor;stan;cena;kraj;link
Volkswagen;Golf;2006;Benzyna;174 000;1 984;Manualna;Czarny;U¿ywane;19000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-gti-warszawa-ID6EsFFy.html
Volkswagen;Golf;2003;Benzyna;189 000;2 324;Manualna;Szary;U¿ywane;15900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-3-v5170-km-gtibezwypadkowystan-mega-zadbany-ID6Eni5s.html
Volkswagen;Golf;2014;Benzyna;85 300;1 197;Manualna;Srebrny;U¿ywane;36500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vii-1-2-ID6Ex6W0.html
Volkswagen;Golf;2015;Diesel;228 403;1 968;Manualna;Inny kolor;U¿ywane;40500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2-0-tdi-150-km-ID6Esu35.html
Volkswagen;Golf;2005;Benzyna;196 000;1 390;Manualna;Czarny;U¿ywane;10950;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-super-stan-wersja-sport-ID6ExHol.html
Volkswagen;Golf;2010;Diesel;174 836;1 598;Manualna;Czarny;U¿ywane;26800;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-wersja-exclusive-ID6ExHcV.html
Volkswagen;Golf;2012;Benzyna;190 300;1 390;Manualna;Czarny;U¿ywane;27600;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-benzyna-z-niemiec-bezwypadkowy-ID6Ewfot.html
Volkswagen;Golf;2005;Benzyna;229 500;1 390;Manualna;Szary;U¿ywane;17200;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-pakiet-gt-1-4-mpi-klima-ID6ExE8z.html
Volkswagen;Golf;1993;Benzyna;243 000;1 781;Manualna;Czerwony;U¿ywane;4500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-ID6Et3Sf.html
Volkswagen;Golf;2015;Diesel;132 000;1 968;Manualna;Czarny;U¿ywane;45900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-cr-hacback-prywatne-ID6ErXJg.html
Volkswagen;Golf;2007;Benzyna;165 000;1 595;Manualna;Srebrny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-idealny-grzane-fotele-klima-alu-zadbany-ID6EvHVK.html
Volkswagen;Golf;2007;Benzyna;166 000;1 595;Manualna;Srebrny;U¿ywane;14990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-z-de-166tys-km-klima-tour-gwarancja-oplacony-ID6EweyM.html
Volkswagen;Golf;2022;Diesel;1;1 968;Automatyczna;Niebieski;Nowe;137973;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-od-reki-style-2-0-tdi-150km-czujniki-parkowania-z-przodu-i-z-tylu-ID6EvGWF.html
Volkswagen;Golf;2010;Diesel;209 000;1 598;Manualna;Czarny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6EvGPg.html
Volkswagen;Golf;2007;Diesel;165 000;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oryginalny-przebieg-bez-wkladu-finansowego-ID6EvGLe.html
Volkswagen;Golf;2007;Benzyna;192 000;1 390;Manualna;Srebrny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-mpi-5-drzwi-nawigacja-pl-kamera-cofania-godny-uwagi-top-ID6EvNZv.html
Volkswagen;Golf;2011;Diesel;212 000;1 968;Automatyczna;Srebrny;U¿ywane;33000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-r-line-dsg-lopatki-skora-xenon-navi-bbs-ID6ExJRw.html
Volkswagen;Golf;2009;Diesel;185 000;1 896;Manualna;Niebieski;U¿ywane;18500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-volkswagen-golf-5-1-9-tdi-2009r-bluemotion-niski-przebieg-ID6EvNOz.html
Volkswagen;Golf;2007;Diesel;197 300;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-kombi-1-9-tdi-ID6EnmjE.html
Volkswagen;Golf;2007;Benzyna;179 000;1 595;Manualna;Czarny;U¿ywane;22400;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oplacony-lift-1-6-mpi-102ps-idealny-200-oryg-ID6ExJZo.html
Volkswagen;Golf;2007;Benzyna;138 550;1 390;Manualna;Srebrny;U¿ywane;16300;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-140ps-salonowy-jeden-wlasciciel-ID6EwgrQ.html
Volkswagen;Golf;2016;Diesel;201 800;1 968;Automatyczna;Srebrny;U¿ywane;55900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi150km-automat-od-1-wlasciciela-pl-100-oryginal-100-serwis-ID6Es90G.html
Volkswagen;Golf;2016;Benzyna;196 000;1 197;Manualna;Bia³y;U¿ywane;37900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-1-wlasciciel-bezwypadkowy-ID6EvNvc.html
Volkswagen;Golf;2016;Benzyna;62 000;1 395;Automatyczna;Bia³y;U¿ywane;9999;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-salon-1-wlasciciel-kompletne-wyposazenie-ID6Ev4Ws.html
Volkswagen;Golf;2019;Benzyna;29 000;1 498;Automatyczna;Szary;U¿ywane;89900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-highline-1-5-tsi-serwis-aso-niski-przebieg-ID6Erzq9.html
Volkswagen;Golf;2006;Diesel;350 000;1 896;Manualna;Czarny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-alufelgi-16-klimatyzacja-b-ladny-ID6Euly5.html
Volkswagen;Golf;2013;Diesel;162 000;1 968;Manualna;Bia³y;U¿ywane;34900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-gtd-ID6EtecY.html
Volkswagen;Golf;2018;Benzyna;110 878;999;Manualna;Srebrny;U¿ywane;62900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110km-fv23-navi-bt-czujniki-isofix-multifunkcja-alu-ID6Elp2J.html
Volkswagen;Golf;2008;Benzyna;177 000;1 595;Manualna;Srebrny;U¿ywane;17700;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102km-2008r-5-drzwi-z-niemiec-ID6ExIcl.html
Volkswagen;Golf;2018;Benzyna;80 654;1 984;Automatyczna;Inny kolor;U¿ywane;89000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6ExIJC.html
Volkswagen;Golf;2004;Diesel;385 000;1 896;Manualna;Niebieski;U¿ywane;9990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ekonomiczny-zadbany-ID6Es0Kd.html
Volkswagen;Golf;2011;Benzyna;126 200;1 197;Automatyczna;Czarny;U¿ywane;26900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-6-automat-w-perfekcyjnym-stanie-ID6EsZZV.html
Volkswagen;Golf;2006;Benzyna;174 000;1 984;Manualna;Czarny;U¿ywane;19000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-gti-warszawa-ID6EsFFy.html
Volkswagen;Golf;2003;Benzyna;189 000;2 324;Manualna;Szary;U¿ywane;15900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-3-v5170-km-gtibezwypadkowystan-mega-zadbany-ID6Eni5s.html
Volkswagen;Golf;2014;Benzyna;85 300;1 197;Manualna;Srebrny;U¿ywane;36500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vii-1-2-ID6Ex6W0.html
Volkswagen;Golf;2022;Diesel;1;1 968;Automatyczna;Niebieski;Nowe;137973;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-od-reki-style-2-0-tdi-150km-czujniki-parkowania-z-przodu-i-z-tylu-ID6EvGWF.html
Volkswagen;Golf;2010;Diesel;209 000;1 598;Manualna;Czarny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6EvGPg.html
Volkswagen;Golf;2007;Diesel;165 000;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oryginalny-przebieg-bez-wkladu-finansowego-ID6EvGLe.html
Volkswagen;Golf;2007;Benzyna;192 000;1 390;Manualna;Srebrny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-mpi-5-drzwi-nawigacja-pl-kamera-cofania-godny-uwagi-top-ID6EvNZv.html
Volkswagen;Golf;2011;Diesel;212 000;1 968;Automatyczna;Srebrny;U¿ywane;33000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-r-line-dsg-lopatki-skora-xenon-navi-bbs-ID6ExJRw.html
Volkswagen;Golf;2009;Diesel;185 000;1 896;Manualna;Niebieski;U¿ywane;18500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-volkswagen-golf-5-1-9-tdi-2009r-bluemotion-niski-przebieg-ID6EvNOz.html
Volkswagen;Golf;2007;Diesel;197 300;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-kombi-1-9-tdi-ID6EnmjE.html
Volkswagen;Golf;2007;Benzyna;179 000;1 595;Manualna;Czarny;U¿ywane;22400;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oplacony-lift-1-6-mpi-102ps-idealny-200-oryg-ID6ExJZo.html
Volkswagen;Golf;2007;Benzyna;138 550;1 390;Manualna;Srebrny;U¿ywane;16300;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-140ps-salonowy-jeden-wlasciciel-ID6EwgrQ.html
Volkswagen;Golf;2016;Diesel;201 800;1 968;Automatyczna;Srebrny;U¿ywane;55900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi150km-automat-od-1-wlasciciela-pl-100-oryginal-100-serwis-ID6Es90G.html
Volkswagen;Golf;2016;Benzyna;196 000;1 197;Manualna;Bia³y;U¿ywane;37900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-1-wlasciciel-bezwypadkowy-ID6EvNvc.html
Volkswagen;Golf;2016;Benzyna;62 000;1 395;Automatyczna;Bia³y;U¿ywane;9999;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-salon-1-wlasciciel-kompletne-wyposazenie-ID6Ev4Ws.html
Volkswagen;Golf;2019;Benzyna;29 000;1 498;Automatyczna;Szary;U¿ywane;89900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-highline-1-5-tsi-serwis-aso-niski-przebieg-ID6Erzq9.html
Volkswagen;Golf;2006;Diesel;350 000;1 896;Manualna;Czarny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-alufelgi-16-klimatyzacja-b-ladny-ID6Euly5.html
Volkswagen;Golf;2013;Diesel;162 000;1 968;Manualna;Bia³y;U¿ywane;34900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-gtd-ID6EtecY.html
Volkswagen;Golf;2018;Benzyna;110 878;999;Manualna;Srebrny;U¿ywane;62900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110km-fv23-navi-bt-czujniki-isofix-multifunkcja-alu-ID6Elp2J.html
Volkswagen;Golf;2008;Benzyna;177 000;1 595;Manualna;Srebrny;U¿ywane;17700;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102km-2008r-5-drzwi-z-niemiec-ID6ExIcl.html
Volkswagen;Golf;2018;Benzyna;80 654;1 984;Automatyczna;Inny kolor;U¿ywane;89000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6ExIJC.html
Volkswagen;Golf;2004;Diesel;385 000;1 896;Manualna;Niebieski;U¿ywane;9990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ekonomiczny-zadbany-ID6Es0Kd.html
Volkswagen;Golf;2011;Benzyna;126 200;1 197;Automatyczna;Czarny;U¿ywane;26900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-6-automat-w-perfekcyjnym-stanie-ID6EsZZV.html
Volkswagen;Golf;2006;Benzyna;174 000;1 984;Manualna;Czarny;U¿ywane;19000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-gti-warszawa-ID6EsFFy.html
Volkswagen;Golf;2003;Benzyna;189 000;2 324;Manualna;Szary;U¿ywane;15900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-3-v5170-km-gtibezwypadkowystan-mega-zadbany-ID6Eni5s.html
Volkswagen;Golf;2014;Benzyna;85 300;1 197;Manualna;Srebrny;U¿ywane;36500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vii-1-2-ID6Ex6W0.html
Volkswagen;Golf;2015;Diesel;228 403;1 968;Manualna;Inny kolor;U¿ywane;40500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2-0-tdi-150-km-ID6Esu35.html
Volkswagen;Golf;2005;Benzyna;196 000;1 390;Manualna;Czarny;U¿ywane;10950;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-super-stan-wersja-sport-ID6ExHol.html
Volkswagen;Golf;2010;Diesel;174 836;1 598;Manualna;Czarny;U¿ywane;26800;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-wersja-exclusive-ID6ExHcV.html
Volkswagen;Golf;2012;Benzyna;190 300;1 390;Manualna;Czarny;U¿ywane;27600;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-benzyna-z-niemiec-bezwypadkowy-ID6Ewfot.html
Volkswagen;Golf;2005;Benzyna;229 500;1 390;Manualna;Szary;U¿ywane;17200;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-pakiet-gt-1-4-mpi-klima-ID6ExE8z.html
Volkswagen;Golf;1993;Benzyna;243 000;1 781;Manualna;Czerwony;U¿ywane;4500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-ID6Et3Sf.html
Volkswagen;Golf;2015;Diesel;132 000;1 968;Manualna;Czarny;U¿ywane;45900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-cr-hacback-prywatne-ID6ErXJg.html
Volkswagen;Golf;2007;Benzyna;165 000;1 595;Manualna;Srebrny;U¿ywane;13900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-idealny-grzane-fotele-klima-alu-zadbany-ID6EvHVK.html
Volkswagen;Golf;2007;Benzyna;166 000;1 595;Manualna;Srebrny;U¿ywane;14990;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-z-de-166tys-km-klima-tour-gwarancja-oplacony-ID6EweyM.html
Volkswagen;Golf;2022;Diesel;1;1 968;Automatyczna;Niebieski;Nowe;137973;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-od-reki-style-2-0-tdi-150km-czujniki-parkowania-z-przodu-i-z-tylu-ID6EvGWF.html
Volkswagen;Golf;2010;Diesel;209 000;1 598;Manualna;Czarny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6EvGPg.html
Volkswagen;Golf;2007;Diesel;165 000;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oryginalny-przebieg-bez-wkladu-finansowego-ID6EvGLe.html
Volkswagen;Golf;2007;Benzyna;192 000;1 390;Manualna;Srebrny;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-mpi-5-drzwi-nawigacja-pl-kamera-cofania-godny-uwagi-top-ID6EvNZv.html
Volkswagen;Golf;2011;Diesel;212 000;1 968;Automatyczna;Srebrny;U¿ywane;33000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-r-line-dsg-lopatki-skora-xenon-navi-bbs-ID6ExJRw.html
Volkswagen;Golf;2009;Diesel;185 000;1 896;Manualna;Niebieski;U¿ywane;18500;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-okazja-volkswagen-golf-5-1-9-tdi-2009r-bluemotion-niski-przebieg-ID6EvNOz.html
Volkswagen;Golf;2007;Diesel;197 300;1 896;Manualna;Szary;U¿ywane;16900;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-kombi-1-9-tdi-ID6EnmjE.html
Volkswagen;Golf;2007;Benzyna;179 000;1 595;Manualna;Czarny;U¿ywane;22400;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-oplacony-lift-1-6-mpi-102ps-idealny-200-oryg-ID6ExJZo.html
Volkswagen;Golf;2018;Benzyna;80 654;1 984;Automatyczna;Inny kolor;U¿ywane;89000;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-ID6ExIJC.html
Volkswagen;Golf;2017;Diesel;130571;1000;Manualna;Srebrny;U¿ywane;69;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/se-navigation-16-tdi-bmt-115ps-(0317-on)-5d/for-sale/usedcfs-756904562503433/
Volkswagen;Golf;2013;Benzyna;147315;2000;Manualna;Bia³y;U¿ywane;70;UK;https://www.parkers.co.uk/volkswagen/golf/gti/20-tsi-gti-3d/for-sale/usedcfs-839694562499373/
Volkswagen;Golf;2015;Diesel;146581;2000;Manualna;Czarny;U¿ywane;72;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/20-tdi-gtd-5d/for-sale/usedcfs-662844562491519/
Volkswagen;Golf;2017;Diesel;80259;2000;Manualna;Bia³y;U¿ywane;77;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/20-tdi-match-edition-5d/for-sale/usedcfs-702494562480822/
Volkswagen;Golf;2017;Diesel;91139;1000;Manualna;;U¿ywane;77;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/se-16-tdi-bmt-115ps-(0317-on)-5d/for-sale/usedcfs-358974562482009/
Volkswagen;Golf;2018;Benzyna;98751;1000;Manualna;;U¿ywane;78;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/se-navgation-10-tsi-bmt-110ps-(0317-on)-5d/for-sale/usedcfs-335864562501522/
Volkswagen;Golf;2014;Diesel;106823;2000;Manualna;Szary;U¿ywane;80;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/20-tdi-gtd-5d/for-sale/usedcfs-902514562491193/
Volkswagen;Golf;2017;Benzyna;87148;1000;Manualna;Czerwony;U¿ywane;83;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/se-navigation-14-tsi-bmt-125ps-(0317-on)-5d/for-sale/usedcfs-358854562485864/
Volkswagen;Golf;2017;Benzyna;44876;1000;Manualna;;U¿ywane;84;UK;https://www.parkers.co.uk/volkswagen/golf/hatchback/14-tsi-(125bhp)-match-edition-5d/for-sale/usedcfs-650114562489826/
Audi;A4;2019;Benzyna ;41118;2000;Automatyczna;Niebieski;U¿ywane;132632;USA;https://www.cars.com/vehicledetail/d98682b9-d170-4d76-bbb3-387f27c0da22/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;37386;2000;Automatyczna;Czarny;U¿ywane;106760;USA;https://www.cars.com/vehicledetail/e788e18e-841a-452c-b151-bef41f8004c3/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;135224;2000;Automatyczna;Bia³y;U¿ywane;81298;USA;https://www.cars.com/vehicledetail/3e048214-bb73-4fd1-ae7e-f207b44ec3c9/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=4&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;75432;2000;Automatyczna;Szary;U¿ywane;136938;USA;https://www.cars.com/vehicledetail/cdf7ea4b-ae46-4252-b8ba-35cf44251370/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=5&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;26304;2000;Automatyczna;Czarny;U¿ywane;179721;USA;https://www.cars.com/vehicledetail/c7df4b0c-91d8-4fe5-bd17-9b04f8b76283/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=6&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;17805;2000;Automatyczna;Czarny;U¿ywane;175441;USA;https://www.cars.com/vehicledetail/2ec388a7-6695-4f87-8a4d-3321d7e0a599/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=7&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;20767;2000;Automatyczna;Niebieski;U¿ywane;188298;USA;https://www.cars.com/vehicledetail/e8cf00ea-cd7d-4d85-bbcb-072de813195d/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=8&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;75670;2000;Automatyczna;Srebrny;U¿ywane;55618;USA;https://www.cars.com/vehicledetail/897f93ce-85a9-421a-8c90-93a398252107/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=9&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;21648;2000;Automatyczna;Czarny;U¿ywane;162674;USA;https://www.cars.com/vehicledetail/7b93b0ca-c4b0-493a-9a1b-68cde1ae7990/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=10&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;23644;2000;Automatyczna;Bia³y;U¿ywane;188281;USA;https://www.cars.com/vehicledetail/41c5e45d-84e8-4f50-8a57-1b06a9e872b4/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=11&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;18040;2000;Automatyczna;Bia³y;U¿ywane;184035;USA;https://www.cars.com/vehicledetail/aaec89ed-54ef-4525-884a-b339299d34cc/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=12&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;97584;2000;Automatyczna;Srebrny;U¿ywane;106974;USA;https://www.cars.com/vehicledetail/ddf56b82-3a00-4165-9efe-6d67eac85379/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=13&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;29830;2000;Automatyczna;Bia³y;U¿ywane;175009;USA;https://www.cars.com/vehicledetail/59c74075-ac93-4793-8d0a-4d8724177315/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=14&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;63014;2000;Automatyczna;Szary;U¿ywane;160923;USA;https://www.cars.com/vehicledetail/bf5fbc62-46a6-4e6b-9e20-61f9140d7a5d/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=15&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;27159;2000;Automatyczna;Bia³y;U¿ywane;144629;USA;https://www.cars.com/vehicledetail/ef6ca3a4-afcb-4d93-a053-a60308c78703/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=16&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;124070;2000;Automatyczna;Niebieski;U¿ywane;130454;USA;https://www.cars.com/vehicledetail/f665dbff-1f1d-4cb8-84e0-2ac9bc7668d8/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=17&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;48624;2000;Automatyczna;Niebieski;U¿ywane;117652;USA;https://www.cars.com/vehicledetail/5e0505d7-f880-49c7-a192-04586fa48906/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;57438;2000;Automatyczna;Bia³y;U¿ywane;143765;USA;https://www.cars.com/vehicledetail/a28e2b68-e60e-4a3a-a308-de50f8726485/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;20973;2000;Automatyczna;Szary;U¿ywane;188281;USA;https://www.cars.com/vehicledetail/e7dfa376-f2d8-4014-af64-86e6bf6977ea/?results_page_number=1&search_instance_id=5cd7480e-c492-48a5-b3d7-ea670560af1a&search_zipcode=&vertical_position=20&web_page_type=shopping%2Fsearch-results
Volkswagen;Golf;2007;Benzyna;138 550;1 390;Manualna;Srebrny;U¿ywane;16300;Polska;https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-140ps-salonowy-jeden-wlasciciel-ID6EwgrQ.html
Audi;A4;2010;Benzyna ;194810;2000;Automatyczna;Czarny;U¿ywane;29938;USA;https://www.cars.com/vehicledetail/cb063451-b8da-4ac1-b89c-191b85d47e0e/?results_page_number=2&search_instance_id=2944114e-0956-484b-8501-95e29f564aa2&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;25401;2000;Automatyczna;Bia³y;U¿ywane;188281;USA;https://www.cars.com/vehicledetail/5dd6395e-79f9-4639-90af-9a383a3573d8/?results_page_number=2&search_instance_id=2944114e-0956-484b-8501-95e29f564aa2&search_zipcode=&vertical_position=2&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Inne ;21188;2000;Automatyczna;Czarny;U¿ywane;157932;USA;https://www.cars.com/vehicledetail/d1c4279e-3ee9-4ae6-9149-8c8f2941ac51/?results_page_number=2&search_instance_id=2944114e-0956-484b-8501-95e29f564aa2&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;17402;2000;Automatyczna;Bia³y;U¿ywane;175441;USA;https://www.cars.com/vehicledetail/cc71486d-8f0f-410c-9b3e-f904bd270558/?results_page_number=2&search_instance_id=2944114e-0956-484b-8501-95e29f564aa2&search_zipcode=&vertical_position=4&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;52953;2000;Automatyczna;Szary;U¿ywane;116540;USA;https://www.cars.com/vehicledetail/84988de0-cbc3-4113-9e34-22faf764e3fb/?results_page_number=2&search_instance_id=2944114e-0956-484b-8501-95e29f564aa2&search_zipcode=&vertical_position=5&web_page_type=shopping%2Fsearch-results
